chocolate,fruity,caramel,peanutyalmondy,nougat,crispedricewafer,hard,bar,pluribus,sugarpercent,pricepercent,winpercent
1,0,1,1,1,0,0,1,0,0.546741012957833,0.6632780698981529,76.86192784319981
0,1,0,0,0,0,0,0,1,0.9443059205470682,0.21964382012610742,63.55796601772414
0,1,0,0,0,0,1,0,0,0.7345623380606993,0.9735512083692892,35.140126313657916
1,0,1,1,0,1,0,1,0,0.6032279867897671,0.6601975322260084,59.87183446336107
1,0,1,0,0,1,0,1,0,0.7275234174413999,0.8580277095532057,66.99355251658494
0,1,0,0,0,0,0,0,1,0.6226725533700757,0.7600677208814387,54.4693565486096
1,0,0,0,0,0,0,0,1,0.26318855790163775,0.9739247578457373,37.7739918144844
1,0,0,0,0,0,0,0,1,0.26138445248623904,0.97600001,37.75576568809935
1,0,0,0,0,0,0,0,1,0.8286601191862194,0.6564184319749167,66.26887224649444
0,1,0,0,0,0,0,0,1,0.15312395044119825,0.20985515606731203,67.22565761617011
1,0,0,1,0,0,0,0,1,0.8131529804021771,0.6523764708595176,71.56801893915544
0,1,0,0,0,0,0,0,0,0.9154678873712899,0.5250445569204513,51.643445937338726
1,0,0,0,0,0,0,1,0,0.46420563015904925,0.32345560894146375,48.92876981178646
0,0,0,0,0,0,0,0,1,0.45563119978908695,0.4688152550076773,34.34532074490607
0,0,0,0,0,0,0,0,1,0.9160253770264194,0.3296517591595636,37.65319380075596
1,0,0,1,0,0,0,0,0,0.725276531353124,0.642166319004367,84.18029
0,0,0,0,0,0,0,0,1,0.45433575508698,0.4693520563968641,34.50165138418598
0,1,0,0,0,0,0,0,0,0.17698749205989645,0.10412227379869851,26.746137356246816
1,0,1,0,1,0,0,1,0,0.7375558169547759,0.4356686823821519,60.18128120416268
1,0,1,0,0,1,0,1,0,0.7319140032357175,0.8691669067149354,67.70650980818719
0,1,0,0,0,0,0,0,0,0.23341077079007702,0.11904013966837411,45.62056053703398
1,0,0,0,0,1,0,1,0,0.3143433938503093,0.764405377420132,66.2867061366667
1,0,0,0,0,0,0,0,1,0.1267631673817658,0.09680457082735588,54.96561628397311
0,0,0,0,0,0,1,0,1,0.7264314899437013,0.06848791501470987,29.479696085666614
0,1,0,0,0,0,0,0,1,0.22490691145650352,0.32510717915127046,38.924345441344876
0,0,0,0,0,0,0,0,0,0.01501932937156615,0.12159715445039244,32.64875057402479
1,0,1,1,1,0,0,1,0,0.5461238018255924,0.6448016723269648,76.33292309640153
0,1,0,0,0,0,0,0,1,0.8653377987444685,0.3253437213088452,46.891587834185025
1,0,0,0,0,0,0,0,1,0.22109573568545998,0.07833897074449704,34.546193457958026
1,0,0,0,0,0,0,0,1,0.1734113568421147,0.011,45.2788984068505
1,0,0,1,0,0,0,0,0,0.02275443102588099,0.27115624064378746,81.6791846136662
0,0,0,0,0,0,1,0,1,0.7195877747628049,0.08236364920233193,28.552137369875624
0,1,0,0,0,0,0,0,1,0.4697661003615738,0.46827846387517935,42.1257755616386
0,1,0,0,0,0,0,0,1,0.4430575303906719,0.4537208903977327,51.33777720972031
1,0,1,0,0,0,0,0,1,0.30373227582457196,0.4978736734187684,55.42599088101348
0,1,0,0,0,0,0,0,0,0.1579681886017888,0.11504418245354273,26.476104620604833
0,1,0,0,0,0,0,0,1,0.20803281845223967,0.97600001,22.95519861920427
0,1,0,0,0,0,0,0,0,0.21583844121214196,0.11440851912234114,41.74965762513321
0,1,0,0,0,0,0,0,1,0.07456161732291332,0.12713774668252203,60.41342775546084
0,1,0,0,0,0,0,0,0,0.15865271185988286,0.11899901845027737,27.280729468964687
1,0,0,0,0,0,0,0,1,0.17495926076752227,0.015015814856126148,46.18167268614907
1,0,0,0,0,0,0,1,0,0.4362139635710374,0.9066174843958222,58.59050129337364
0,1,0,0,0,0,0,0,1,0.9370991151206897,0.22798920916561244,63.39804408795757
0,1,0,0,0,0,0,0,1,0.5894042028568202,0.1131458382083614,37.01011543006451
1,0,1,0,0,0,0,1,0,0.9566198311050569,0.867354951389902,63.62866129770679
1,0,0,0,0,0,0,0,1,0.8274843758429928,0.6440619770662762,66.0812824761053
0,1,1,0,0,0,0,0,0,0.6117808551212083,0.32650873633257177,34.52010820958968
1,0,0,0,0,1,0,1,0,0.43556629527091056,0.9209996135670093,61.92275675531025
0,0,0,1,1,0,0,1,0,0.48116192871248736,0.7656874074162983,46.46162798977205
1,0,0,0,0,0,0,0,0,0.30656168750955565,0.5144473582875371,42.27539464395892
0,1,0,0,0,0,0,0,1,0.5923692092331442,0.7527298667526463,53.927684466678926
0,1,0,0,0,0,0,0,1,0.11861448715018783,0.02846896482989054,43.691163821521506
0,0,0,0,0,0,1,0,1,0.7375696913824008,0.08268130888796957,30.100302346825323
0,0,0,1,0,0,0,0,1,0.31719911676104867,0.5199387522260589,22.957364858898814
0,0,0,0,0,0,1,0,1,0.7328623497076342,0.06251620176002629,29.702374677288656
0,1,0,0,0,0,0,0,0,0.21052978147445023,0.12084406338345387,41.83694360140729
1,0,1,0,0,0,0,1,0,0.9714671815943325,0.8536711869115884,64.53729628904617
0,1,0,0,0,0,0,0,1,0.9306716937286263,0.20990457385741268,63.15018420600922
1,0,1,0,1,0,0,1,0,0.6137737238705783,0.6598097457924175,73.58013851049189
0,1,0,0,0,0,0,0,1,0.1750975868866778,0.20547831948158712,66.71697208338317
0,1,0,0,0,0,0,0,1,0.22309038750834698,0.33289829903134366,39.460481926030475
1,0,0,0,0,1,0,0,1,0.8769174979701623,0.8458463878115915,49.51628054651625
1,0,0,1,0,0,0,0,0,0.9838435523631602,0.6491973013452594,72.76820581566616
1,0,0,0,0,0,0,1,0,0.41473396243194394,0.9214917220401045,59.06506505515656
1,0,1,1,0,1,0,1,0,0.5989170649307325,0.6559527723734155,59.56122750565185
0,1,0,0,0,0,0,0,1,0.8627832813141795,0.3179582117894562,46.42681491720501
0,1,0,0,0,0,0,0,1,0.20779699583611283,0.33111617113946373,38.986722283890465
0,1,0,0,0,0,0,0,1,0.7465251448519341,0.5119660800499178,36.36947720355705
1,0,0,0,1,0,0,1,0,0.6063010977904089,0.5002963649406861,38.546573405367674
0,0,0,0,0,0,0,0,1,0.0962020161489033,0.021552395093779708,37.62656940565186
0,1,0,0,0,0,0,0,1,0.12439392585850224,0.04577072964341118,42.95934713652436
1,0,0,0,0,1,0,0,1,0.8705421086336914,0.86228728497532,49.68125831509732
0,1,0,0,0,0,0,0,0,0.17013433224987323,0.1221129672027314,26.37394627079041
1,0,0,0,0,0,0,0,1,0.2197272918133656,0.07085635136455876,35.11295473667733
1,0,0,0,0,0,0,0,1,0.27147548402470456,0.97600001,37.59010677062241
0,1,0,0,0,0,0,0,1,0.579347009600477,0.12325070883502898,37.88387408690381
1,0,0,1,0,0,0,1,0,0.4621145266446679,0.773184223860389,50.13771461300675
1,0,0,0,0,0,0,0,1,0.8131350797565183,0.6576890980505591,66.55315114566478
1,0,0,1,0,0,0,1,0,0.5873210455262546,0.770095608017023,71.57546081656689
1,0,0,0,0,0,0,1,0,0.46279417355006897,0.32438291994478613,49.53179967540696
0,1,0,0,0,0,0,0,1,0.46547645279004396,0.4598157265688333,57.66338002094151
1,0,0,1,0,0,0,1,0,0.5931536669204746,0.7508265446764806,70.7527750138919
0,1,0,0,0,0,0,0,0,0.2197092635860148,0.11889429629153685,41.571853745065106
0,1,0,0,0,0,0,0,1,0.7324533007639631,0.5125854506581682,36.0483276751448
0,0,0,0,0,0,0,0,1,0.887817786782397,0.32975143653072186,38.38302266726032
0,1,0,0,0,0,0,0,0,0.25928248156075834,0.2676019779242414,52.61056263804245
0,0,0,1,0,0,0,0,1,0.31643456309814993,0.516496563738594,22.985997540410327
1,0,0,1,0,0,0,1,0,0.46826417715843527,0.7845080617985659,50.06732191651403
0,1,0,0,0,0,0,0,0,0.210270728898814,0.11666852179217617,41.43331254435088
0,1,0,0,0,0,1,0,1,0.9073362578056872,0.4524745219058147,46.68644688979607
1,0,0,1,0,0,0,0,1,0.6016222430540801,0.6536332190377667,69.79547535897393
1,0,0,0,1,0,0,1,0,0.6105532488968115,0.5283187731822783,68.1754866999591
1,0,0,0,0,0,0,1,0,0.429196437658459,0.9092768481272688,58.80789838658795
1,0,1,0,0,0,0,1,0,0.9610533916731745,0.8617316612024651,64.03126390233933
0,1,0,0,0,0,1,0,0,0.08769255965459949,0.1091856275090887,38.38163824285886
1,0,0,1,0,0,0,0,1,0.4099452482609925,0.6463386564983462,74.32597124709945
1,1,0,0,0,0,1,0,0,0.6056453377033644,0.32457740050051714,49.11634801602425
0,1,0,0,0,0,0,0,0,0.22530794430952064,0.12748136961905113,41.600106919362815
1,0,1,0,0,0,0,1,0,0.966112099648278,0.8753473580812077,63.76522119438998
1,0,1,0,0,0,0,0,1,0.30890486097151026,0.5148188747131732,55.06355857794939
1,0,0,0,0,0,0,0,0,0.31379771593146544,0.5077907848506321,43.29236845391528
0,1,0,0,0,0,1,0,0,0.09961750675871604,0.13724216031290007,38.900981255465226
0,1,0,0,0,0,1,0,0,0.10034389991573404,0.11235654542220545,39.48394601456769
0,1,0,0,0,0,1,0,1,0.2602151864281171,0.11113299976357147,47.01031950397999
1,0,0,1,0,0,0,1,0,0.5887513732142611,0.75187463915734,70.32004483978403
0,1,0,0,0,0,0,0,1,0.23301671746992011,0.33689694451949864,38.998281144986926
0,0,1,0,0,0,1,0,0,0.18816447660956218,0.27525100592897517,41.519125475669156
1,0,0,0,0,0,0,1,0,0.41554125923813345,0.9386035873376838,57.19534357680483
0,1,0,0,0,0,0,0,0,0.21398015566861245,0.1041590172956468,41.846970019437684
1,0,0,0,0,0,0,0,1,0.18050942705176296,0.023425969872179923,45.677274817159194
1,0,0,1,0,0,0,0,1,0.8226413951548386,0.6515976878683438,71.48109334549844
0,0,0,0,0,0,0,0,1,0.4606816393438102,0.47186927550362423,33.80063710936017
1,0,0,1,0,0,0,0,1,0.6048140280847076,0.6369582979970554,69.87435540341188
1,0,0,0,0,0,0,0,1,0.1881679274437611,0.5235104077254538,57.052539054493856
1,0,0,0,0,0,0,0,0,0.30626893406081734,0.5177023727552837,42.95476855142451
1,0,0,0,0,0,0,1,0,0.4667826827069161,0.3246684136733453,49.92065601687289
0,1,0,0,0,0,1,0,1,0.09629282030847315,0.5164973817995165,28.044941860240893
0,1,0,0,0,0,0,0,1,0.22418580301230448,0.3184767339457311,39.343690721623325
0,0,1,0,0,0,1,0,0,0.19368473150217458,0.2620622248155364,41.90894867925131
0,1,0,0,0,0,1,0,1,0.2686746604015541,0.11205070354117912,46.34484994390929
0,1,0,0,0,0,0,0,1,0.46912711496697584,0.4492117669119216,57.84226461021298
0,1,0,0,0,0,0,0,1,0.5788139840519965,0.12334357390172865,37.60544880888704
1,0,0,1,0,0,0,0,0,0.7205287827544397,0.6611543217277327,84.18029
0,1,0,0,0,0,1,0,0,0.7329068565492447,0.9590233853431851,35.203054763675844
0,0,0,0,0,0,0,0,0,0.01281398420559745,0.11896725195933158,31.950485619828175
1,0,0,0,0,0,0,1,0,0.43651505953222564,0.9157371463726477,59.523108416503135
0,1,0,0,0,0,0,0,0,0.16668170258667778,0.11879742423982005,27.37900999264488
0,1,0,0,0,0,0,0,1,0.465372894653756,0.45965202851973447,50.78814300771266
1,0,0,0,0,0,0,1,0,0.42317641875206674,0.9104717711526096,59.09215639193412
1,0,0,0,0,0,0,0,1,0.1975706911072532,0.5199653568748868,57.182872598557715
0,1,0,0,0,0,0,0,1,0.12676371799279812,0.03345572147922376,42.86492161766595
0,1,0,0,0,0,0,0,1,0.7336291456096439,0.5282316134771574,42.92230067985214
0,1,0,0,0,0,0,0,0,0.23860826009097158,0.11639463567941573,41.60012303168578
1,1,0,0,0,0,1,0,0,0.599582844096152,0.31710830970461906,49.585236390169456
1,0,1,0,0,1,0,1,0,0.7355612742853046,0.8704555274793935,67.0873229562438
1,0,0,0,0,0,0,1,0,0.4390106567305312,0.9233754159879112,56.526216130336536
1,0,0,1,0,0,0,1,0,0.4658264782194308,0.7731941505222065,49.93654216210271
1,0,0,1,0,0,0,0,1,0.6127157076893399,0.661145860315502,69.48902299397065
0,1,0,0,0,0,0,0,1,0.4618118863434824,0.45943712146862825,42.184500407061556
0,1,0,0,0,0,0,0,1,0.07173313526432072,0.11491559632419192,52.226021351428216
0,1,0,0,0,0,1,0,1,0.5972634122931706,0.835538980585798,41.028752108875906
0,1,0,0,0,0,0,0,1,0.0660354891956874,0.10500075526264174,59.7221330647873
1,0,0,1,0,0,0,0,1,0.4080993209866574,0.6487538062864419,73.61643573508887
1,0,1,0,1,0,0,1,0,0.7391371146259929,0.4523881209100557,61.003153603535075
0,1,0,0,0,0,0,0,1,0.60669098815691,0.757022503887841,54.60601310991742
1,0,0,1,0,0,0,1,0,0.32361846626447116,0.906529363923942,54.732203354420164
0,1,0,0,0,0,0,0,0,0.21919913032793695,0.10274173590903164,45.38638096098902
1,0,0,0,0,1,0,0,1,0.869198707620627,0.862186570230402,48.26484800776284
0,1,0,0,0,0,0,0,1,0.6038034511092094,0.11523033618931407,37.13582195775882
0,0,0,0,0,0,1,0,1,0.7353247090479669,0.06348301763684364,30.17717968832261
0,1,0,0,0,0,0,0,1,0.45893240598922747,0.4626651477327807,41.44075125344796
0,1,0,0,0,0,1,0,1,0.5631450847843943,0.04541095043922722,34.62844287250833
0,0,0,0,0,0,1,0,1,0.7240501002002463,0.08112706662761009,30.39934545365046
1,0,0,0,0,0,0,0,1,0.1818983477077586,0.011,45.40297096468793
1,0,0,0,0,0,0,0,1,0.12392710189388727,0.10465247103840095,55.376397073202945
0,1,0,0,0,0,0,0,1,0.07007408224692731,0.11644015601209187,59.29176125513053
1,0,0,0,0,0,0,1,0,0.3124644031530439,0.8721819307710067,48.543825965356675
0,1,0,0,0,0,0,0,1,0.1331688850508479,0.03618745363125164,43.05235544424032
0,1,0,0,0,0,1,0,0,0.7248591544700874,0.04127092205160917,39.48101708903635
1,0,0,1,0,0,0,0,1,0.5839293807563978,0.6571278539136657,70.07809078239292
1,0,0,0,0,0,0,0,1,0.198891563453287,0.5163114263484806,57.50952417507668
0,0,0,0,0,0,0,0,1,0.9110680818244404,0.3279649535754534,37.626714005540926
1,0,1,0,1,0,0,1,0,0.606804310267818,0.6490157559012214,72.81551336613516
0,1,0,0,0,0,1,0,0,0.7251736347916972,0.97600001,35.507944916982126
1,0,0,0,0,0,0,0,1,0.20271342377471555,0.5032714124035534,56.945369211341024
0,1,0,0,0,0,1,0,0,0.08672680968350416,0.11603670806856213,38.08279576349871
0,1,0,0,0,0,0,0,1,0.06460171318619237,0.1161268516938495,59.84063453260563
1,0,0,0,0,1,0,1,0,0.3050393594806154,0.7704294650627697,65.8211236235195
1,0,1,0,0,1,0,1,0,0.5569730411397976,0.9023402195627409,82.35218108491915
1,0,1,0,1,0,0,1,0,0.6093417953325798,0.6536821667626262,73.1771350806334
0,1,0,0,0,0,0,0,1,0.7371020724694448,0.5095611685342156,35.6204132987745
0,0,0,0,0,0,0,0,0,0.021518091244159127,0.49751919008150886,45.809926660496316
1,0,1,0,0,1,0,1,0,0.5697198769425089,0.9060814209035356,80.81379647983383
0,1,0,0,0,0,1,0,0,0.07858560856752334,0.10662140621629868,38.52942511079172
1,0,0,0,0,0,0,0,1,0.260773048746446,0.9612202426912675,38.33317744064817
0,0,0,0,0,0,0,0,1,0.9008036389792197,0.32616637170951446,38.9903296544129
1,0,0,0,0,0,0,1,0,0.42282480436217407,0.9221575338873628,56.80926295859793
0,0,0,0,0,0,0,0,0,0.011,0.5154882978084206,46.07611430517692
0,1,0,0,0,0,0,0,0,0.903472959859355,0.5158331902670426,52.151909827148465
0,1,0,0,0,0,0,0,1,0.4547400323084955,0.4485312208786914,50.992694396392
0,0,0,0,0,0,0,0,1,0.09582551027604642,0.011401938061740148,38.62621563102311
1,0,0,1,0,0,0,1,0,0.4654359867563255,0.7838176094004785,50.26471808880293
0,0,1,0,0,0,1,0,0,0.19005665254605,0.25807608037579327,42.83270219799665
1,0,1,0,0,0,0,1,0,0.9692817894983293,0.865205361945509,64.96485313388264
1,0,0,0,0,0,0,0,1,0.13208532955814767,0.08714618422563132,54.61154658869855
1,0,0,0,0,1,0,1,0,0.30985092545302817,0.7676789603907245,66.17844251517184
0,1,0,0,0,0,0,0,1,0.0868882080281047,0.11060365164456515,52.53235234433069
0,1,0,0,0,0,1,0,1,0.0949770267704837,0.5157852173902313,28.092400308394527
0,1,0,0,0,0,0,0,0,0.8902931524738684,0.5121655163365898,52.31499751412339
0,1,0,0,0,0,0,0,0,0.897546698152415,0.5071798272492124,53.656293781694856
0,1,0,0,0,0,0,0,0,0.14732183963440842,0.10705083776686239,26.831148982116524
0,1,1,0,0,0,0,0,0,0.6041461578940542,0.3272818585530685,34.61815904997163
1,0,0,1,0,0,0,0,0,0.9869727616480106,0.6406656975852061,73.15844086618738
1,0,0,1,0,0,0,0,1,0.8210496218843021,0.6546428487571501,71.46436016295588
0,1,0,0,0,0,0,0,1,0.08595871404199737,0.13838189256157862,59.91234814504457
1,0,0,1,0,0,0,1,0,0.4696297298622654,0.7785056490341635,49.88905628610668
1,0,0,0,0,0,0,0,1,0.18012338551134907,0.01712148395407982,45.78347695221606
1,0,0,0,0,0,0,0,1,0.21214799052094793,0.080270487588207,34.94641537463838
1,0,1,0,0,0,0,1,0,0.9565738948735162,0.8434787070023053,64.49709978130761
0,1,0,0,0,0,1,0,1,0.9063104113187661,0.44173199473486485,47.03356720345526
0,0,1,0,0,0,1,0,0,0.1874590187757311,0.27793145653356544,42.524197623581344
1,0,0,0,0,0,0,1,0,0.4143452027159126,0.9112699829326695,59.64728764385206
0,1,0,0,0,0,1,0,1,0.8464794092178285,0.3190412330009716,55.385331957769594
1,0,0,0,0,0,0,0,1,0.8251186639065645,0.6495884104618003,66.06038651410022
0,0,0,0,0,0,0,0,1,0.46318558544419636,0.45594965092731243,33.89565985214171
1,0,1,0,0,0,0,0,1,0.2951404356139843,0.5005459294474283,54.967692054774226
0,1,0,0,0,0,0,0,1,0.041449945232475235,0.32456986939650745,24.6357240098525
1,0,1,0,0,1,0,1,0,0.7305084857499322,0.8524027394421924,66.76181996170952
1,0,0,0,0,0,0,1,0,0.43076575261357186,0.9116853051348677,56.079876579484086
0,1,1,0,0,0,0,0,0,0.6091003506901795,0.3183429810230465,33.99626806028268
1,0,1,0,0,0,0,0,1,0.3111151600447669,0.515451332507018,54.3394916270134
0,1,0,0,0,0,0,0,1,0.6015176513160241,0.7530219142902465,54.75800843115737
0,1,0,0,0,0,0,0,1,0.728153094108095,0.5094782584830941,41.62714802156724
1,0,1,0,0,1,0,1,0,0.735690865684526,0.8650869529680225,66.53266792729325
0,1,1,0,0,0,0,0,0,0.6091514001889209,0.3237895831783122,34.34482646366656
1,0,0,0,0,1,0,1,0,0.30933825334665294,0.7646288485803453,65.88444423161623
1,0,0,0,0,1,0,1,0,0.4366656246412637,0.9220089766927658,62.45112628145186
0,1,0,0,0,0,1,0,1,0.8562611138359904,0.33069411460468673,55.67887541378006
0,0,0,0,0,0,0,0,0,0.0218931620367928,0.1147466962961291,32.019982925098184
1,0,0,0,0,1,0,1,0,0.3279970797004306,0.5116868884103087,76.57682088487039
0,1,0,0,0,0,0,0,1,0.8646932444719655,0.31833787484092246,46.64755436517046
1,0,1,0,1,0,0,1,0,0.6041171775811781,0.6436656106777151,72.78623610998355
0,0,0,1,1,0,0,1,0,0.46509510804667775,0.7735543987035656,45.95311270431833
0,1,0,0,0,0,0,0,1,0.06817291549820548,0.1197916248464769,60.3890531061795
1,0,0,0,0,0,0,1,0,0.307524569783231,0.863879887891943,48.21775891224709
0,0,1,0,0,0,0,0,0,0.40547184000895914,0.327393322562848,32.4949710151068
